STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,FINANCING_SCHEME,Financing scheme,FINANCING_SCHEME_REV,Revenues of financing schemes,FUNCTION,Health function,MODE_PROVISION,Mode of provision,PROVIDER,Health care provider,FACTOR_PROVISION,Factor of provision,ASSET_TYPE,Asset type,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,CURRENCY,Currency,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,BGR,Bulgaria,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF12HF13,Compulsory contributory health insurance schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.455,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,MLT,Malta,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF21,Voluntary health insurance schemes,_Z,Not application,HC1,Curative care,DAY,Day,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.001,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CYP,Cyprus,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP32,Dental practices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.317,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CAN,Canada,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HB,Home-based,HP11,General hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.001,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ROU,Romania,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP31,Medical practices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.343,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,NLD,Netherlands,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP8,Rest of the economy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.034,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.758,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,HRV,Croatia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HB,Home-based,HP31,Medical practices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.005,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,HUN,Hungary,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP11,General hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.14,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LTU,Lithuania,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP34,Ambulatory,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.826,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ISL,Iceland,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP3,Providers of ambulatory healthcare,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.612,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,BGR,Bulgaria,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,HP34,Ambulatory,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.009,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,BRA,Brazil,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF11,Government schemes,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.935,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LTU,Lithuania,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF23,Enterprise financing schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.003,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.868,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,MLT,Malta,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF11,Government schemes,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.76,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,HP11,General hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.817,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,SVN,Slovenia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP11,General hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.591,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,NLD,Netherlands,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HB,Home-based,HP2,Residential long-term care facilities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.027,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,COL,Colombia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF12HF13,Compulsory contributory health insurance schemes,_Z,Not application,HC1,Curative care,HB,Home-based,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.013,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,NLD,Netherlands,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP34,Ambulatory,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.033,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,BEL,Belgium,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF2HF3,Voluntary schemes/household out-of-pocket payments,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.739,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,COL,Colombia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF3,Household out-of-pocket payments,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.142,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LTU,Lithuania,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP82,All other industries as secondary providers of healthcare,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.029,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,LVA,Latvia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HB,Home-based,HP31,Medical practices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.007,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CHE,Switzerland,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF122,Compulsory private insurance schemes,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.347,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,AUT,Austria,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF121,Social health insurance schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.721,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,AUT,Austria,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF31,Out-of-pocket excluding cost-sharing,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.066,,,,,,D,Definition differs,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,GBR,United Kingdom,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HB,Home-based,HP35,Providers of home healthcare services,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.059,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,HRV,Croatia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF11,Government schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.183,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,BEL,Belgium,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,HP13,Specialised hospitals (other than mental health hospitals),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.002,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CYP,Cyprus,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF2,Voluntary health care payment schemes,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.18,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,FIN,Finland,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF2,Voluntary health care payment schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.203,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CHE,Switzerland,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF121,Social health insurance schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.088,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ISL,Iceland,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF11,Government schemes,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.939,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,PRT,Portugal,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP11,General hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,3.545,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,HP12,Mental health hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.244,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ESP,Spain,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP82,All other industries as secondary providers of healthcare,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.008,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,NLD,Netherlands,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,HP82,All other industries as secondary providers of healthcare,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.008,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,EST,Estonia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF3,Household out-of-pocket payments,_Z,Not application,HC1,Curative care,HB,Home-based,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.001,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,KOR,Korea,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP1,Hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.756,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,FRA,France,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP33,Other healthcare practitioners,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.085,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CRI,Costa Rica,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF31,Out-of-pocket excluding cost-sharing,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.111,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,AUS,Australia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP71,Government health administration agencies,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.009,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,FRA,France,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF3,Household out-of-pocket payments,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.318,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP1,Hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.866,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ROU,Romania,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,DAY,Day,HP13,Specialised hospitals (other than mental health hospitals),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.011,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ESP,Spain,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF22,NPISH financing schemes,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.014,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,POL,Poland,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF2,Voluntary health care payment schemes,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.094,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF12HF13,Compulsory contributory health insurance schemes,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.54,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,PRT,Portugal,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF1,Government/compulsory schemes,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,2.039,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,ESP,Spain,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF1,Government/compulsory schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,3.968,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,HUN,Hungary,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,DAY,Day,HP1,Hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.135,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CRI,Costa Rica,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP21,Long-term nursing care facilities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.001,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,GBR,United Kingdom,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF2,Voluntary health care payment schemes,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.107,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,MLT,Malta,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,HP12,Mental health hospitals,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.113,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,COL,Colombia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF32,Cost-sharing with third-party payers,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.008,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,AUS,Australia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF21,Voluntary health insurance schemes,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.045,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,NLD,Netherlands,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF2HF3,Voluntary schemes/household out-of-pocket payments,_Z,Not application,HC1,Curative care,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.796,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,AUT,Austria,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF22,NPISH financing schemes,_Z,Not application,HC1,Curative care,HBEDT,Inpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.002,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,GRC,Greece,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,HP31,Medical practices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.468,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,MLT,Malta,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP13,Specialised hospitals (other than mental health hospitals),_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.161,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CHE,Switzerland,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,HF11,Government schemes,_Z,Not application,HC1,Curative care,HBOUT,Outpatient,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.079,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,FIN,Finland,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP8,Rest of the economy,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.038,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DEU,Germany,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,_T,Total,HP31,Medical practices,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,1.169,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,NLD,Netherlands,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,HC1,Curative care,HB,Home-based,HP35,Providers of home healthcare services,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,0.014,,,,,,,,,,,,0,Units,1,One
